group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 13.0000 1.0000 11.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0443 0.2502 1.5011 0.0349 0.0588 b 0.1350 1.7511 1.1325 1.1241 0.3078 0.2532 0.2100 0.2540 0.1903 0.2858 0.0000 0.0000 0.0000 
main 13.0000 1.0000 63.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0916 0.2504 2.2532 0.0906 0.1145 b 0.1900 2.5032 1.2674 1.2590 0.2679 0.2992 0.3563 0.1586 0.3888 0.1509 0.2936 0.1521 0.1859 
main 13.0000 1.0000 20.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0565 0.2499 2.2494 0.0349 0.0588 b 0.1750 2.4994 1.1117 1.1034 0.2763 0.3422 0.2757 0.3080 0.2247 0.1927 0.2476 0.2183 0.1638 
main 13.0000 1.0000 19.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.2010 2.5000 1.1322 1.1239 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 13.0000 1.0000 27.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1012 0.2502 1.0007 0.0906 0.1145 b 0.3140 1.2507 1.2996 1.2912 0.2195 0.1567 0.3939 0.2307 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 10.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.2040 1.7500 1.3716 1.3633 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 13.0000 1.0000 34.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1820 2.0000 1.1861 1.1778 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 13.0000 1.0000 32.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0514 0.2503 1.5016 0.0349 0.0588 b 0.2010 1.7516 1.2687 1.2603 0.2333 0.3250 0.1961 0.2527 0.2940 0.2004 0.0000 0.0000 0.0000 
main 13.0000 1.0000 49.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.2280 1.5000 1.4792 1.4709 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 3.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1113 0.2515 0.7544 0.0906 0.1145 b 0.3400 1.0044 1.4402 1.4319 0.2280 0.1537 0.3727 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
