group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 11.0000 1.0000 30.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0923 0.2500 1.2500 0.0906 0.1145 b 0.2070 1.5000 1.1331 1.1248 0.2813 0.3867 0.1518 0.1808 0.2493 0.0000 0.0000 0.0000 0.0000 
main 11.0000 1.0000 29.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0571 0.2498 1.2492 0.0349 0.0588 b 0.1970 1.4992 1.2576 1.2492 0.1696 0.2482 0.3120 0.2241 0.2952 0.0000 0.0000 0.0000 0.0000 
main 11.0000 1.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1900 2.5000 1.0724 1.0641 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 11.0000 1.0000 45.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1012 0.2499 0.7496 0.0906 0.1145 b 0.2530 0.9996 1.3182 1.3099 0.3587 0.1586 0.2324 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 43.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2100 1.0000 1.2689 1.2606 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 26.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0564 0.2501 1.0005 0.0349 0.0588 b 0.1600 1.2505 1.0470 1.0387 0.3067 0.1746 0.2746 0.2447 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 55.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1550 2.0000 1.3875 1.3791 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 11.0000 2.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1540 2.5000 1.4562 1.4478 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 11.0000 2.0000 3.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1055 0.2492 0.7476 0.0906 0.1145 b 0.1970 0.9976 1.4756 1.4673 0.2072 0.1711 0.3692 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 38.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0530 0.2497 1.9975 0.0349 0.0588 b 0.2010 2.2475 1.4737 1.4653 0.1666 0.3165 0.2846 0.2050 0.2714 0.1985 0.2623 0.2926 0.0000 
main 11.0000 2.0000 2.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0547 0.2490 0.7470 0.0349 0.0588 b 0.2380 0.9970 1.3685 1.3602 0.2782 0.1859 0.2829 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
