group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 6.0000 1.0000 52.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1300 1.7500 1.3542 1.3459 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 6.0000 1.0000 13.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1280 2.0000 1.0565 1.0481 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 6.0000 1.0000 36.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0919 0.2496 1.7475 0.0906 0.1145 b 0.1650 1.9975 1.2139 1.2056 0.2115 0.3884 0.2235 0.1557 0.2221 0.1767 0.3696 0.0000 0.0000 
main 6.0000 1.0000 17.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0576 0.2502 2.0013 0.0349 0.0588 b 0.1240 2.2513 1.4352 1.4269 0.2644 0.2103 0.2601 0.3242 0.1596 0.2323 0.3302 0.2201 0.0000 
main 6.0000 1.0000 24.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1054 0.2513 0.7539 0.0906 0.1145 b 0.2050 1.0039 1.1089 1.1006 0.2132 0.3704 0.1702 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 44.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0402 0.2510 0.7531 0.0349 0.0588 b 0.2140 1.0031 1.0178 1.0094 0.2688 0.2050 0.2793 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 16.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1850 2.2500 1.4912 1.4829 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 6.0000 1.0000 58.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1620 2.2500 1.2042 1.1959 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 6.0000 1.0000 30.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0964 0.2500 1.2502 0.0906 0.1145 b 0.2450 1.5002 1.3417 1.3334 0.2473 0.1707 0.2883 0.1527 0.3912 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 43.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2000 1.0000 1.1633 1.1549 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 29.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0509 0.2491 1.2455 0.0349 0.0588 b 0.1590 1.4955 1.0020 0.9936 0.2153 0.2550 0.1992 0.3308 0.2452 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 42.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0976 0.2496 2.2461 0.0906 0.1145 b 0.1780 2.4961 1.2830 1.2746 0.1848 0.3762 0.1708 0.2085 0.3613 0.2149 0.1859 0.1507 0.3929 
main 6.0000 1.0000 31.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1570 1.7500 1.3103 1.3020 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 6.0000 1.0000 41.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0473 0.2498 2.2479 0.0349 0.0588 b 0.1830 2.4979 1.1382 1.1299 0.2558 0.1515 0.2119 0.2762 0.3098 0.2659 0.2263 0.2885 0.2619 
main 6.0000 1.0000 7.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.1790 1.5000 1.0658 1.0575 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 51.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0908 0.2505 1.2524 0.0906 0.1145 b 0.1980 1.5024 1.3487 1.3403 0.3724 0.1540 0.2490 0.3037 0.1733 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 34.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1670 2.0000 1.4500 1.4417 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 6.0000 1.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0931 0.2501 1.0003 0.0906 0.1145 b 0.2580 1.2503 1.4446 1.4362 0.3780 0.1886 0.2595 0.1742 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 11.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0559 0.2498 1.4985 0.0349 0.0588 b 0.1650 1.7485 1.1484 1.1400 0.1975 0.3276 0.3022 0.1908 0.2254 0.2549 0.0000 0.0000 0.0000 
main 6.0000 1.0000 55.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1690 2.0000 1.3710 1.3627 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 6.0000 1.0000 62.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0539 0.2501 2.2507 0.0349 0.0588 b 0.1620 2.5007 1.1349 1.1266 0.2694 0.1993 0.2780 0.2149 0.2703 0.1509 0.2843 0.2505 0.3331 
main 6.0000 2.0000 54.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0920 0.2500 1.4997 0.0906 0.1145 b 0.1470 1.7497 1.3356 1.3273 0.1863 0.3893 0.1910 0.3224 0.1501 0.2606 0.0000 0.0000 0.0000 
main 6.0000 2.0000 7.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.2130 1.5000 1.1980 1.1897 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 49.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.1320 1.5000 1.2352 1.2269 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 6.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1076 0.2490 0.9958 0.0906 0.1145 b 0.1230 1.2458 1.2892 1.2809 0.1837 0.3986 0.1592 0.2542 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 36.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0974 0.2498 1.7489 0.0906 0.1145 b 0.1320 1.9989 1.1763 1.1680 0.3567 0.2315 0.3871 0.1511 0.2926 0.1519 0.1780 0.0000 0.0000 
main 6.0000 2.0000 12.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0952 0.2505 1.5031 0.0906 0.1145 b 0.1170 1.7531 1.1320 1.1237 0.3776 0.1592 0.2721 0.1823 0.3443 0.1676 0.0000 0.0000 0.0000 
main 6.0000 2.0000 31.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1140 1.7500 1.0515 1.0431 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 6.0000 2.0000 29.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0579 0.2501 1.2504 0.0349 0.0588 b 0.1400 1.5004 1.1811 1.1727 0.2374 0.3328 0.2394 0.1729 0.2679 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 20.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0485 0.2496 2.2466 0.0349 0.0588 b 0.1180 2.4966 1.1786 1.1703 0.2039 0.2567 0.3123 0.2251 0.1871 0.2324 0.3318 0.2728 0.2245 
main 6.0000 2.0000 22.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.1310 1.0000 1.4370 1.4287 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0984 0.2499 0.9998 0.0906 0.1145 b 0.0770 1.2498 1.2437 1.2354 0.2071 0.3939 0.2256 0.1732 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 38.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0355 0.2496 1.9964 0.0349 0.0588 NA E 2.2464 1.4034 1.3951 0.2071 0.2554 0.2298 0.3087 0.2475 0.2869 0.2528 0.2083 0.0000 
main 6.0000 2.0000 40.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1350 2.5000 1.3422 1.3339 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 6.0000 2.0000 8.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0492 0.2503 1.2513 0.0349 0.0588 b 0.1830 1.5013 1.4540 1.4457 0.2440 0.2876 0.2217 0.1882 0.3099 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 16.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1550 2.2500 1.4877 1.4793 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 6.0000 2.0000 41.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0509 0.2495 2.2457 0.0349 0.0588 b 0.1650 2.4957 1.1510 1.1427 0.2196 0.2796 0.1666 0.3259 0.2693 0.1942 0.2643 0.2306 0.2957 
main 6.0000 2.0000 58.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.2010 2.2500 1.3410 1.3326 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 6.0000 2.0000 14.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0579 0.2497 1.7480 0.0349 0.0588 b 0.1450 1.9980 1.0604 1.0520 0.2204 0.2767 0.1850 0.3039 0.2360 0.1892 0.3367 0.0000 0.0000 
main 6.0000 2.0000 21.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0910 0.2495 2.2457 0.0906 0.1145 b 0.2130 2.4957 1.1079 1.0996 0.1578 0.3460 0.1743 0.2260 0.2855 0.1794 0.3349 0.3890 0.1528 
main 6.0000 2.0000 53.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0562 0.2502 1.5013 0.0349 0.0588 b 0.2350 1.7513 1.3660 1.3577 0.2668 0.1842 0.2452 0.2931 0.3238 0.1880 0.0000 0.0000 0.0000 
main 6.0000 2.0000 28.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.2890 1.5000 1.2165 1.2081 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 55.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1060 2.0000 1.4953 1.4869 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 6.0000 2.0000 3.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1046 0.2506 0.7518 0.0906 0.1145 b 0.2100 1.0018 1.1506 1.1422 0.3603 0.2395 0.1519 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 1.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.1700 1.0000 1.4412 1.4329 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
