group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 8.0000 1.0000 22.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2380 1.0000 1.2656 1.2573 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 33.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0909 0.2495 1.4968 0.0906 0.1145 b 0.1820 1.7468 1.4989 1.4905 0.2015 0.3519 0.1564 0.3750 0.2195 0.1927 0.0000 0.0000 0.0000 
main 8.0000 1.0000 56.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0548 0.2495 1.7467 0.0349 0.0588 b 0.1660 1.9967 1.2642 1.2559 0.1824 0.2564 0.2903 0.3394 0.2335 0.1907 0.2540 0.0000 0.0000 
main 8.0000 1.0000 17.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0488 0.2498 1.9987 0.0349 0.0588 b 0.1820 2.2487 1.4220 1.4136 0.2400 0.2136 0.2468 0.2123 0.2419 0.2101 0.2769 0.3570 0.0000 
main 8.0000 1.0000 57.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0939 0.2494 1.7460 0.0906 0.1145 b 0.2330 1.9960 1.2202 1.2119 0.3983 0.1626 0.2402 0.3542 0.1976 0.1527 0.2404 0.0000 0.0000 
main 8.0000 1.0000 11.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0468 0.2506 1.5038 0.0349 0.0588 b 0.1940 1.7538 1.4642 1.4559 0.2011 0.2712 0.2100 0.3198 0.2221 0.2795 0.0000 0.0000 0.0000 
main 8.0000 1.0000 21.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0912 0.2501 2.2507 0.0906 0.1145 b 0.1330 2.5007 1.2875 1.2791 0.1519 0.3944 0.2351 0.3585 0.2666 0.1933 0.3231 0.1506 0.1772 
main 8.0000 1.0000 53.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0442 0.2492 1.4952 0.0349 0.0588 b 0.1990 1.7452 1.0601 1.0517 0.2346 0.2929 0.1938 0.3012 0.2087 0.2640 0.0000 0.0000 0.0000 
main 8.0000 1.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1290 2.5000 1.4873 1.4789 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 8.0000 1.0000 62.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0540 0.2497 2.2475 0.0349 0.0588 b 0.1740 2.4975 1.0908 1.0824 0.3144 0.3407 0.1970 0.2899 0.2105 0.2473 0.2004 0.2475 0.1999 
main 8.0000 1.0000 14.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0536 0.2500 1.7503 0.0349 0.0588 b 0.2050 2.0003 1.1129 1.1045 0.2331 0.3203 0.2036 0.2437 0.1762 0.3156 0.2577 0.0000 0.0000 
main 8.0000 1.0000 41.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0587 0.2504 2.2539 0.0349 0.0588 b 0.2250 2.5039 1.4420 1.4336 0.2546 0.3491 0.1715 0.2866 0.1895 0.2311 0.3089 0.2631 0.1996 
main 8.0000 1.0000 36.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0922 0.2502 1.7515 0.0906 0.1145 b 0.2510 2.0015 1.3941 1.3857 0.3670 0.2426 0.1910 0.2277 0.1753 0.3891 0.1589 0.0000 0.0000 
main 8.0000 1.0000 5.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0525 0.2499 0.9997 0.0349 0.0588 b 0.2170 1.2497 1.4165 1.4081 0.2794 0.1846 0.3032 0.2325 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 39.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0981 0.2494 1.9951 0.0906 0.1145 b 0.1500 2.2451 1.4479 1.4395 0.2144 0.3678 0.1739 0.3895 0.1601 0.3372 0.1631 0.1891 0.0000 
main 8.0000 1.0000 6.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0969 0.2502 1.0008 0.0906 0.1145 b 0.2250 1.2508 1.2593 1.2510 0.2528 0.2044 0.1598 0.3839 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 7.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.2850 1.5000 1.2153 1.2070 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 26.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0456 0.2506 1.0023 0.0349 0.0588 b 0.2100 1.2523 1.0486 1.0403 0.2794 0.1896 0.2909 0.2424 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 1.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2170 1.0000 1.1413 1.1330 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 40.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1900 2.5000 1.0339 1.0256 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 8.0000 1.0000 44.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0443 0.2503 0.7509 0.0349 0.0588 b 0.2330 1.0009 1.2156 1.2073 0.2389 0.2992 0.2129 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 50.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0474 0.2507 1.2537 0.0349 0.0588 b 0.1640 1.5037 1.0451 1.0368 0.2118 0.2822 0.2115 0.3179 0.2304 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 23.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0432 0.2491 0.7472 0.0349 0.0588 b 0.1520 0.9972 1.3866 1.3783 0.2698 0.1994 0.2779 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 13.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1480 2.0000 1.4123 1.4039 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 8.0000 1.0000 58.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1720 2.2500 1.4432 1.4349 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 8.0000 1.0000 10.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1720 1.7500 1.3411 1.3328 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 8.0000 1.0000 24.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.0958 0.2513 0.7538 0.0906 0.1145 b 0.1930 1.0038 1.1753 1.1670 0.1638 0.2363 0.3537 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 16.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1890 2.2500 1.1093 1.1010 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 8.0000 1.0000 37.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1650 2.2500 1.1805 1.1722 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 8.0000 1.0000 52.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.3510 1.7500 1.1229 1.1145 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 8.0000 1.0000 60.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0913 0.2494 1.9951 0.0906 0.1145 b 0.1900 2.2451 1.2660 1.2577 0.2929 0.3998 0.1772 0.1516 0.3385 0.2022 0.1587 0.2743 0.0000 
main 8.0000 1.0000 43.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.3090 1.0000 1.1522 1.1438 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 15.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.1032 0.2505 1.7536 0.0906 0.1145 b 0.3250 2.0036 1.1433 1.1349 0.3729 0.2081 0.1790 0.2872 0.1559 0.3987 0.1518 0.0000 0.0000 
main 8.0000 1.0000 4.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.2180 1.2500 1.1640 1.1556 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 17.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0581 0.2496 1.9965 0.0349 0.0588 b 0.1400 2.2465 1.2043 1.1960 0.2611 0.3018 0.2339 0.1552 0.2320 0.3116 0.1893 0.3117 0.0000 
