group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
run 2.0000 1.0000 12.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0917 0.2502 1.5013 0.0906 0.1145 m 0.1470 1.7513 1.0932 2.8436 0.1577 0.2265 0.1615 0.2377 0.3837 0.3342 0.0000 0.0000 0.0000 
run 2.0000 1.0000 24.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1130 0.2514 0.7543 0.0906 0.1145 m 0.1770 1.0043 1.1822 2.1799 0.1876 0.3819 0.1848 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 5.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0577 0.2495 0.9981 0.0349 0.0588 m 0.2470 1.2481 1.3445 2.5904 0.3018 0.1849 0.2169 0.2945 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 3.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.0926 0.2485 0.7456 0.0906 0.1145 m 0.1900 0.9956 1.3076 2.2880 0.1565 0.2474 0.3417 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 31.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 m 0.1480 1.7500 1.3948 3.1424 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
run 2.0000 1.0000 40.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 m 0.1800 2.5000 1.0041 3.4922 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
run 2.0000 1.0000 41.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0544 0.2500 2.2503 0.0349 0.0588 m 0.1830 2.5003 1.1974 3.6927 0.2700 0.3367 0.1931 0.2781 0.3061 0.2003 0.2658 0.2209 0.1794 
run 2.0000 1.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1008 0.2510 1.0038 0.0906 0.1145 m 0.1590 1.2538 1.2871 2.5295 0.2716 0.3845 0.1606 0.1872 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 8.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0570 0.2504 1.2522 0.0349 0.0588 m 0.2270 1.5022 1.3360 2.8278 0.3282 0.2061 0.2327 0.1949 0.2904 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 29.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0407 0.2504 1.2522 0.0349 0.0588 m 0.1540 1.5022 1.3973 2.8945 0.2513 0.3021 0.1911 0.2680 0.2397 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 m 0.1790 2.5000 1.4390 3.9257 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
run 2.0000 1.0000 43.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 m 0.1790 1.0000 1.1249 2.1088 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 6.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1031 0.2503 1.0012 0.0906 0.1145 m 0.1640 1.2512 1.4698 2.7102 0.3996 0.2176 0.1629 0.2210 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 14.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0550 0.2503 1.7524 0.0349 0.0588 m 0.1580 2.0024 1.4436 3.4449 0.2971 0.2270 0.1921 0.2382 0.2037 0.3487 0.2457 0.0000 0.0000 
run 2.0000 1.0000 49.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 m 0.1520 1.5000 1.1787 2.6755 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 2.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0545 0.2496 0.7489 0.0349 0.0588 m 0.1550 0.9989 1.4775 2.4746 0.1959 0.2480 0.3050 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 1.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 m 0.1660 1.0000 1.4722 2.4592 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 22.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 m 0.1480 1.0000 1.2189 2.2089 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 2.0000 58.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 m 0.1500 2.2500 1.1506 3.3922 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
run 2.0000 2.0000 27.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0969 0.2501 1.0005 0.0906 0.1145 m 0.1670 1.2505 1.0759 2.3260 0.3819 0.1534 0.2121 0.2531 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 2.0000 39.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0935 0.2505 2.0036 0.0906 0.1145 m 0.1630 2.2536 1.4932 3.7459 0.1530 0.2020 0.2890 0.3951 0.3558 0.1677 0.2806 0.1603 0.0000 
