group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 10.0000 1.0000 42.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0973 0.2505 2.2545 0.0906 0.1145 b 0.1330 2.5045 1.4737 1.4654 0.3660 0.2132 0.1553 0.3965 0.2215 0.1535 0.3642 0.2092 0.1750 
main 10.0000 1.0000 43.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2980 1.0000 1.0726 1.0643 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 56.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0520 0.2496 1.7474 0.0349 0.0588 b 0.1320 1.9974 1.0811 1.0727 0.2180 0.2476 0.3467 0.2700 0.2272 0.1802 0.2577 0.0000 0.0000 
main 10.0000 1.0000 29.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0488 0.2496 1.2478 0.0349 0.0588 b 0.2460 1.4978 1.0392 1.0309 0.2861 0.2552 0.2964 0.1733 0.2367 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1130 2.5000 1.2353 1.2269 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 10.0000 1.0000 16.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1890 2.2500 1.3612 1.3529 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 10.0000 1.0000 15.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.1020 0.2500 1.7501 0.0906 0.1145 b 0.1920 2.0001 1.3677 1.3593 0.1603 0.3814 0.1548 0.3474 0.1949 0.3436 0.1677 0.0000 0.0000 
main 10.0000 1.0000 14.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0503 0.2507 1.7550 0.0349 0.0588 b 0.1460 2.0050 1.3464 1.3381 0.2144 0.2959 0.2056 0.2808 0.1929 0.3246 0.2408 0.0000 0.0000 
main 10.0000 1.0000 53.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0586 0.2504 1.5025 0.0349 0.0588 b 0.1760 1.7525 1.2027 1.1944 0.2759 0.2390 0.1650 0.2091 0.3297 0.2839 0.0000 0.0000 0.0000 
main 10.0000 1.0000 18.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.1019 0.2497 1.9976 0.0906 0.1145 b 0.1750 2.2476 1.4095 1.4012 0.1667 0.3988 0.1660 0.2417 0.3227 0.1649 0.3764 0.1603 0.0000 
main 10.0000 1.0000 13.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.2100 2.0000 1.4359 1.4275 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 10.0000 1.0000 59.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0568 0.2494 1.9954 0.0349 0.0588 b 0.2540 2.2454 1.2151 1.2068 0.2042 0.2528 0.3557 0.2236 0.1759 0.2228 0.2971 0.2633 0.0000 
main 10.0000 1.0000 26.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0519 0.2501 1.0002 0.0349 0.0588 b 0.2930 1.2502 1.4007 1.3924 0.1923 0.2322 0.2598 0.3159 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 2.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0466 0.2490 0.7469 0.0349 0.0588 b 0.3340 0.9969 1.3301 1.3218 0.2966 0.2034 0.2469 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 17.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0588 0.2495 1.9957 0.0349 0.0588 b 0.1930 2.2457 1.1875 1.1792 0.3296 0.2423 0.1524 0.2255 0.2545 0.1974 0.3122 0.2818 0.0000 
main 10.0000 1.0000 54.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0962 0.2492 1.4955 0.0906 0.1145 b 0.1640 1.7455 1.4675 1.4591 0.3239 0.1546 0.3970 0.1561 0.2144 0.2496 0.0000 0.0000 0.0000 
main 10.0000 1.0000 22.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2520 1.0000 1.3053 1.2970 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 33.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0959 0.2495 1.4971 0.0906 0.1145 b 0.1860 1.7471 1.3842 1.3758 0.1872 0.1576 0.3849 0.2319 0.1831 0.3524 0.0000 0.0000 0.0000 
main 10.0000 1.0000 7.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.1560 1.5000 1.1307 1.1224 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 24.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1013 0.2496 0.7489 0.0906 0.1145 b 0.2340 0.9989 1.3889 1.3806 0.3538 0.2437 0.1514 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
